HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.audio_link,Answer.Acc,Answer.Nat,Answer.surveycode,Approve,Reject
36FFXPMST9SDPUTGZS4WVIR53A8HOP,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3LUY3GC630413PXZRL00HP2M0PWP71,A3OON9KQ2OSNTD,Approved,Sun Mar 18 18:53:48 PDT 2018,Sun Mar 18 18:57:37 PDT 2018,Mon Mar 19 18:57:37 PDT 2018,Sun Mar 18 23:37:25 PDT 2018,,,229,100% (7/7),100% (7/7),100% (7/7),https://clyp.it/0hbw2son,4,4,Kanojo wa hon o yomanakatta,,The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.
3DQYSJDTYLFOZTG6AIJMTSLLNYLEXB,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3I2PTA7R3UYAYG5YAS4YLZXIB5GQKX,A2VNK2H6USLQTK,Approved,Sun Mar 18 17:44:43 PDT 2018,Sun Mar 18 17:45:24 PDT 2018,Mon Mar 19 17:45:24 PDT 2018,Sun Mar 18 23:36:30 PDT 2018,,,41,100% (28/28),100% (28/28),100% (28/28),https://clyp.it/k4hcnx0q,3,2,単に与えられた新しい知識の断片として聞き流すわけにはいかなかった,x,
31N9JPQXIPMV79T4YD4JGTR0D03HNA,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3IHR8NYAM854K2FGPN2TEDIC9NZ4PP,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 14:00:25 PDT 2018,Sun Mar 18 14:01:23 PDT 2018,Mon Mar 19 14:01:23 PDT 2018,Sun Mar 18 23:36:33 PDT 2018,,,58,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/fmjnk1oi,3,4,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
31N9JPQXIPMV79T4YD4JGTR0D03HNA,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3KWTYT08717WP04IB0SW2OF649Z5L3,A2VNK2H6USLQTK,Approved,Sun Mar 18 17:52:59 PDT 2018,Sun Mar 18 17:53:25 PDT 2018,Mon Mar 19 17:53:25 PDT 2018,Sun Mar 18 23:36:30 PDT 2018,,,26,100% (28/28),100% (28/28),100% (28/28),https://clyp.it/fmjnk1oi,5,3,単に与えられた新しい知識の断片として聞き流すわけにはいかなかった,x,
31N9JPQXIPMV79T4YD4JGTR0D03HNA,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3SUWZRL0MZHE2YU4ZXFXHZ3MR6EE68,A3T8PSSSNYKUI,Approved,Sat Mar 17 23:48:17 PDT 2018,Sat Mar 17 23:48:46 PDT 2018,Sun Mar 18 23:48:46 PDT 2018,Sun Mar 18 23:37:25 PDT 2018,,,29,100% (2/2),100% (2/2),100% (2/2),https://clyp.it/fmjnk1oi,5,4,Japanese,,The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.
3V8JSVE8YYUDZY6GFE5OC6SUP4FEYH,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3U5NZHP4LS6YWE3B4UMC82RGESOPHZ,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 15:56:55 PDT 2018,Sun Mar 18 15:57:26 PDT 2018,Mon Mar 19 15:57:26 PDT 2018,Sun Mar 18 23:36:33 PDT 2018,,,31,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/a33gu5w2,2,4,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3V8JSVE8YYUDZY6GFE5OC6SUP4FEYH,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3UNH76FOCT9EX6WNMEY8DYSOZJSYMD,A2VNK2H6USLQTK,Approved,Sun Mar 18 17:54:03 PDT 2018,Sun Mar 18 17:54:25 PDT 2018,Mon Mar 19 17:54:25 PDT 2018,Sun Mar 18 23:36:30 PDT 2018,,,22,100% (28/28),100% (28/28),100% (28/28),https://clyp.it/a33gu5w2,3,3,単に与えられた新しい知識の断片として聞き流すわけにはいかなかった,x,
3WUVMVA7OB7AEBZ9VV5LUUB5AJLZAY,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3LEP4MGT3H4FG4XZZTLLMX7T5WJBDU,A2VNK2H6USLQTK,Approved,Sun Mar 18 17:55:30 PDT 2018,Sun Mar 18 17:55:53 PDT 2018,Mon Mar 19 17:55:53 PDT 2018,Sun Mar 18 23:36:31 PDT 2018,,,23,100% (28/28),100% (28/28),100% (28/28),https://clyp.it/jgyizxnu,4,3,単に与えられた新しい知識の断片として聞き流すわけにはいかなかった,x,
3WUVMVA7OB7AEBZ9VV5LUUB5AJLZAY,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3ZAZR5XV02M1TAU15B6DO9WEBZQCZY,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 15:52:36 PDT 2018,Sun Mar 18 15:53:13 PDT 2018,Mon Mar 19 15:53:13 PDT 2018,Sun Mar 18 23:36:33 PDT 2018,,,37,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/jgyizxnu,5,4,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3YLTXLH3DFAVAU5HESHBKIWVDF4HP6,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3EJPLAJKENKCDTL0VKTA2944FDP6ZA,AP5ICU25HJDTL,Approved,Sun Mar 18 21:48:12 PDT 2018,Sun Mar 18 21:48:39 PDT 2018,Mon Mar 19 21:48:39 PDT 2018,Sun Mar 18 23:36:37 PDT 2018,,,27,100% (9/9),100% (9/9),100% (9/9),https://clyp.it/aybxekkk,3,4,単に与えられた新しい知識の断片として聞き流すわけにはいかなかった。,x,
3YLTXLH3DFAVAU5HESHBKIWVDF4HP6,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3OF2M9AATHSJC86PXONBCS9MG8ZZKY,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 15:58:04 PDT 2018,Sun Mar 18 15:58:45 PDT 2018,Mon Mar 19 15:58:45 PDT 2018,Sun Mar 18 23:36:34 PDT 2018,,,41,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/aybxekkk,5,5,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3HRWUH63QU6JRG99XB3ARWOA8RCN5Z,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,31UV0MXWNRGUZZWCQXVJA8NEN52I5Z,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 15:50:12 PDT 2018,Sun Mar 18 15:50:56 PDT 2018,Mon Mar 19 15:50:56 PDT 2018,Sun Mar 18 23:36:34 PDT 2018,,,44,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/gl5bbgqx,4,3,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3HRWUH63QU6JRG99XB3ARWOA8RCN5Z,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3MRNMEIQW6ARTDJBQ6AF003YHQZDLL,A29N79UDI6W2US,Approved,Sun Mar 18 19:15:10 PDT 2018,Sun Mar 18 19:18:11 PDT 2018,Mon Mar 19 19:18:11 PDT 2018,Sun Mar 18 23:36:29 PDT 2018,,,181,100% (8/8),100% (8/8),100% (8/8),https://clyp.it/gl5bbgqx,5,5,単に与えられた新しい知識の断片として、聞き流すわけにいかなかった。,x,
3DTJ4WT8BDJD4OGLB077QD1WVYJEZ8,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3RU7GD8VPPXNMNHRFOYBCGYIN35SPN,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 15:59:13 PDT 2018,Sun Mar 18 15:59:38 PDT 2018,Mon Mar 19 15:59:38 PDT 2018,Sun Mar 18 23:36:34 PDT 2018,,,25,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/3uvjepsj,4,4,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3XQ4XW3OD9GO8WIRNOIYSJV4BGTS2F,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3IFS6Q0HJJNV51UN2T8R3JX61PASIB,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 15:55:20 PDT 2018,Sun Mar 18 15:55:47 PDT 2018,Mon Mar 19 15:55:47 PDT 2018,Sun Mar 18 23:36:34 PDT 2018,,,27,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/5ssxz1i3,1,2,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3XQ4XW3OD9GO8WIRNOIYSJV4BGTS2F,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3LQ8PUHQFMW6FSG7RZWSZ5Q4SEYIHL,A159KNKNX9RYUL,Approved,Sun Mar 18 19:48:04 PDT 2018,Sun Mar 18 19:48:20 PDT 2018,Mon Mar 19 19:48:20 PDT 2018,Sun Mar 18 23:37:24 PDT 2018,,,16,38% (3/8),38% (3/8),38% (3/8),https://clyp.it/5ssxz1i3,4,4,この部へ屋やのどこかに隠かくれていることは分わかっているぞ。,,The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.
3W1K7D6QSBLFXL41195HP5VBS16ZBT,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3G5W44VEU8MJLRBK7WZMRLTG5I5KGU,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 15:56:14 PDT 2018,Sun Mar 18 15:56:54 PDT 2018,Mon Mar 19 15:56:54 PDT 2018,Sun Mar 18 23:36:34 PDT 2018,,,40,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/0jwiqjqx,3,4,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3W1K7D6QSBLFXL41195HP5VBS16ZBT,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3ZSY5X72NYFT085DLZLRX6OWRWSORG,A2VNK2H6USLQTK,Approved,Sun Mar 18 17:23:03 PDT 2018,Sun Mar 18 17:28:50 PDT 2018,Mon Mar 19 17:28:50 PDT 2018,Sun Mar 18 23:36:31 PDT 2018,,,347,100% (28/28),100% (28/28),100% (28/28),https://clyp.it/0jwiqjqx,4,2,単に与えられた新しい知識の断片として聞き流すわけにはいかなかった,x,
3VEI3XUCZR18ZOJKAXT5YMY10O2PRB,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3B837J3LDP08Y0X6SG20HBYXOLTSRF,A2Y3QNLB6ZRAMJ,Approved,Sun Mar 18 16:00:06 PDT 2018,Sun Mar 18 16:00:28 PDT 2018,Mon Mar 19 16:00:28 PDT 2018,Sun Mar 18 23:36:34 PDT 2018,,,22,100% (39/39),100% (39/39),100% (39/39),https://clyp.it/2jtmfcti,5,5,単に与えられた、新しい知識の断片として聞き流すわけにいかなかった。,x,
3VEI3XUCZR18ZOJKAXT5YMY10O2PRB,370Y8Q6HBAC1FI9KLT8GBERI86J11E,Listen to Japanese audio and rate quality,"Listen to computer-generated, Japanese speech and rate the quality. You MUST know Japanese to participate.","audio, listen, speech, computer, Japanese",$0.10,Sat Mar 17 23:43:30 PDT 2018,40,BatchId:3157888;OriginalHitTemplateId:920937332;,600,86400,Sat Mar 24 23:43:30 PDT 2018,,,3KAKFY4PGV6RLK98CE7QVBPU99FI3D,A3OON9KQ2OSNTD,Approved,Sun Mar 18 19:00:22 PDT 2018,Sun Mar 18 19:01:45 PDT 2018,Mon Mar 19 19:01:45 PDT 2018,Sun Mar 18 23:37:25 PDT 2018,,,83,100% (7/7),100% (7/7),100% (7/7),https://clyp.it/2jtmfcti,5,5,Shitsumon no subete ni kotaenakereba narimasen ka,,The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.
