"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_link","Answer.Acc","Answer.Nat","Answer.surveycode","Approve","Reject"
"3WRKFXQBOBBPF382BXVFXLQMHXNYIB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:56 PDT 2018","","","3L70J4KAZHQAXUS7TFLPRMNNNG3DAA","A2MLDAK1ENF321","Rejected","Mon Mar 19 09:56:30 PDT 2018","Mon Mar 19 09:56:59 PDT 2018","Tue Mar 20 09:56:59 PDT 2018","","Mon Mar 19 22:26:01 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","29","0% (0/20)","0% (0/20)","0% (0/20)","https://clyp.it/rysdy43i","4","4","Σε αυτή τη βιβλιοθήκη υπάρχουν πολλά βιβλία."
"3WRKFXQBOBBPF382BXVFXLQMHXNYIB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:56 PDT 2018","","","3OUYGIZWR82NLEXF6MFR2ASZSA30PN","ABVZFMC26LXO6","Approved","Sun Mar 18 06:16:53 PDT 2018","Sun Mar 18 06:24:16 PDT 2018","Mon Mar 19 06:24:16 PDT 2018","Sun Mar 18 22:45:15 PDT 2018","","","443","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/rysdy43i","4","4","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"3X0EMNLXEPT0SV01JHYFZJN4LUGVPB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:56 PDT 2018","","","333U7HK6IAJLYNVBNLY2KLQ6D05DJS","A3F3KVI8EPFVYS","Rejected","Sun Mar 18 06:07:50 PDT 2018","Sun Mar 18 06:08:42 PDT 2018","Mon Mar 19 06:08:42 PDT 2018","","Sun Mar 18 22:46:47 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","52","1% (1/139)","1% (1/139)","1% (1/139)","https://clyp.it/cjg1m4xl","4","4","Περίπου εξακόσιες γλώσσες είναι στη διαδικασία εξαφάνισης, εξαιτίας των Αγγλικών."
"3X0EMNLXEPT0SV01JHYFZJN4LUGVPB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:56 PDT 2018","","","38YMOXR4MV38JYGVKX9335AMYAS6WP","ABVZFMC26LXO6","Approved","Sun Mar 18 06:35:03 PDT 2018","Sun Mar 18 06:35:24 PDT 2018","Mon Mar 19 06:35:24 PDT 2018","Sun Mar 18 22:45:15 PDT 2018","","","21","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/cjg1m4xl","4","4","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"3X0EMNLXEPT0SV01JHYFZJN4LUGVPB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:56 PDT 2018","","","3CPLWGV3MP35EN9FQ3LSRWOXV2AN9A","A1SER4ULD23913","Approved","Mon Mar 19 13:09:34 PDT 2018","Mon Mar 19 13:10:04 PDT 2018","Tue Mar 20 13:10:04 PDT 2018","Mon Mar 19 22:25:22 PDT 2018","","","30","100% (19/19)","100% (19/19)","100% (19/19)","https://clyp.it/cjg1m4xl","3","3","A poplar that was standing nearby lowered her proud head to see the passenger"
"3X0EMNLXEPT0SV01JHYFZJN4LUGVPB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:56 PDT 2018","","","3OSWBBLG1F1MT7004PD3BUYLO14DX6","A11KBWIBWGIPWO","Rejected","Mon Mar 19 09:23:28 PDT 2018","Mon Mar 19 09:24:02 PDT 2018","Tue Mar 20 09:24:02 PDT 2018","","Mon Mar 19 22:25:56 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","34","0% (0/60)","0% (0/60)","0% (0/60)","https://clyp.it/cjg1m4xl","5","5","Περίπου εξακόσιες γλώσσες είναι στη διαδικασία εξαφάνισης, εξαιτίας των Αγγλικών."
"3X0EMNLXEPT0SV01JHYFZJN4LUGVPB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:56 PDT 2018","","","3TXD01ZLD5LHC7NC691NOJ5BH634U1","A2MLDAK1ENF321","Rejected","Mon Mar 19 09:58:40 PDT 2018","Mon Mar 19 09:59:17 PDT 2018","Tue Mar 20 09:59:17 PDT 2018","","Mon Mar 19 22:26:02 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","37","0% (0/20)","0% (0/20)","0% (0/20)","https://clyp.it/cjg1m4xl","4","4","Περίπου εξακόσιες γλώσσες είναι στη διαδικασία εξαφάνισης, εξαιτίας των Αγγλικών."
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","45","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3907X2AHF19UHO0TL9J5LYLEP9C2P0","A159KNKNX9RYUL","Rejected","Sun Mar 18 19:49:35 PDT 2018","Sun Mar 18 19:49:50 PDT 2018","Mon Mar 19 19:49:50 PDT 2018","","Sun Mar 18 22:46:45 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","15","30% (3/10)","30% (3/10)","30% (3/10)","https://clyp.it/tqlhq2zq","5","4","Πού ζουν η Μαίρη κι ο Τομ;"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","45","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3I0BTBYZAYPHUSPGX9BAF1LBWIVY0A","A2MLDAK1ENF321","Rejected","Mon Mar 19 09:50:50 PDT 2018","Mon Mar 19 09:51:35 PDT 2018","Tue Mar 20 09:51:35 PDT 2018","","Mon Mar 19 22:26:02 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","45","0% (0/20)","0% (0/20)","0% (0/20)","https://clyp.it/tqlhq2zq","1","2","Πού ζουν η Μαίρη κι ο Τομ;"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","45","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3NAPMVF0ZXJ5BIWTPNPOLCUTPHV27M","A1SER4ULD23913","Approved","Mon Mar 19 13:07:16 PDT 2018","Mon Mar 19 13:07:36 PDT 2018","Tue Mar 20 13:07:36 PDT 2018","Mon Mar 19 22:25:22 PDT 2018","","","20","100% (19/19)","100% (19/19)","100% (19/19)","https://clyp.it/tqlhq2zq","1","1","A poplar that was standing nearby lowered her proud head to see the passenger"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","45","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3NS0A6KXC5CEAMA67X2WE0HT9QZGZR","ABVZFMC26LXO6","Approved","Sun Mar 18 06:35:25 PDT 2018","Sun Mar 18 06:35:46 PDT 2018","Mon Mar 19 06:35:46 PDT 2018","Sun Mar 18 22:45:14 PDT 2018","","","21","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/tqlhq2zq","5","1","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","45","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3P4RDNWND6A26YBXFZZDBI6J55DIJZ","A3F3KVI8EPFVYS","Rejected","Sun Mar 18 06:13:47 PDT 2018","Sun Mar 18 06:14:27 PDT 2018","Mon Mar 19 06:14:27 PDT 2018","","Sun Mar 18 22:46:47 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","40","1% (1/139)","1% (1/139)","1% (1/139)","https://clyp.it/tqlhq2zq","3","4","Πού ζουν η Μαίρη κι ο Τομ;"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","45","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3Q8GYXHFEQ63MWACYNZXZ5PJA2HC5U","A11KBWIBWGIPWO","Rejected","Mon Mar 19 09:19:50 PDT 2018","Mon Mar 19 09:20:23 PDT 2018","Tue Mar 20 09:20:23 PDT 2018","","Mon Mar 19 22:25:56 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","33","0% (0/60)","0% (0/60)","0% (0/60)","https://clyp.it/tqlhq2zq","1","1","Πού ζουν η Μαίρη κι ο Τομ;"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","45","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3VZLGYJEYMEPW85WW7202MHOCHRXZY","A11ZS25OQS2ED0","Rejected","Sun Mar 18 23:32:40 PDT 2018","Sun Mar 18 23:33:39 PDT 2018","Mon Mar 19 23:33:39 PDT 2018","","Mon Mar 19 22:26:00 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","59","0% (0/3)","0% (0/3)","0% (0/3)","https://clyp.it/tqlhq2zq","4","4","897452"
"3Y3CZJSZ9KX46E11QIKR0GTK9O35R7","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3FE2ERCCZYC8OVPY87H2SBOHQG2OPQ","A11KBWIBWGIPWO","Rejected","Mon Mar 19 09:25:26 PDT 2018","Mon Mar 19 09:25:51 PDT 2018","Tue Mar 20 09:25:51 PDT 2018","","Mon Mar 19 22:25:56 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","25","0% (0/60)","0% (0/60)","0% (0/60)","https://clyp.it/4rvrl32z","5","5","Πείτε του να πάψει ν' ανησυχεί."
"3Y3CZJSZ9KX46E11QIKR0GTK9O35R7","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3IXEICO793NGRHC1PS4SGL3NUGA6TZ","ABVZFMC26LXO6","Approved","Sun Mar 18 06:33:32 PDT 2018","Sun Mar 18 06:33:57 PDT 2018","Mon Mar 19 06:33:57 PDT 2018","Sun Mar 18 22:45:15 PDT 2018","","","25","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/4rvrl32z","4","5","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"3Y3CZJSZ9KX46E11QIKR0GTK9O35R7","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3NG53N1RLWN5332I1QS6VPYHB8EP8Y","A3F3KVI8EPFVYS","Rejected","Sun Mar 18 06:04:51 PDT 2018","Sun Mar 18 06:05:27 PDT 2018","Mon Mar 19 06:05:27 PDT 2018","","Sun Mar 18 22:46:47 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","36","1% (1/139)","1% (1/139)","1% (1/139)","https://clyp.it/4rvrl32z","4","4","Πείτε του να πάψει ν' ανησυχεί."
"3Y3CZJSZ9KX46E11QIKR0GTK9O35R7","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","43","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 22:25:57 PDT 2018","","","3U84XHCDIDHYY6HMCW0V5BKQJOH4ZP","A2MLDAK1ENF321","Rejected","Mon Mar 19 09:55:52 PDT 2018","Mon Mar 19 09:56:23 PDT 2018","Tue Mar 20 09:56:23 PDT 2018","","Mon Mar 19 22:26:02 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","31","0% (0/20)","0% (0/20)","0% (0/20)","https://clyp.it/4rvrl32z","5","5","Πείτε του να πάψει ν' ανησυχεί."
